SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
NIFTYEES,EQ,04-Apr-2018,9455.50,10571.00,10571.00,10571.00,10571.00,10571.00,10571.00,1,0.11,1,1,100.00
NIFTYIWIN,EQ,04-Apr-2018,105.56,105.43,106.01,104.26,104.51,104.46,105.36,29045,30.60,1673,18788,64.69
NIITLTD,EQ,04-Apr-2018,111.55,111.50,113.00,107.60,110.80,109.65,111.04,1795969,1994.27,14443,707111,39.37
NIITTECH,EQ,04-Apr-2018,883.25,890.00,895.70,862.00,865.80,866.30,879.63,1225145,10776.78,27378,165048,13.47
NILAINFRA,EQ,04-Apr-2018,20.25,20.35,21.10,20.00,20.00,20.20,20.66,1308207,270.29,3256,507422,38.79
NILKAMAL,EQ,04-Apr-2018,1614.15,1618.00,1624.95,1584.05,1595.25,1598.55,1606.61,19220,308.79,1252,9262,48.19
NIPPOBATRY,EQ,04-Apr-2018,830.95,833.65,841.50,830.00,830.00,831.30,834.78,814,6.80,82,632,77.64
NITCO,EQ,04-Apr-2018,99.10,100.10,103.45,97.15,98.20,98.25,100.64,421873,424.57,3618,175839,41.68
NITESHEST,BE,04-Apr-2018,11.75,11.95,12.10,11.55,11.80,11.90,11.97,38820,4.65,118,-,-
NITINFIRE,EQ,04-Apr-2018,4.50,4.70,4.70,4.70,4.70,4.70,4.70,229166,10.77,167,204162,89.09
NITINSPIN,EQ,04-Apr-2018,102.75,102.95,104.50,99.50,101.00,100.45,102.39,90508,92.67,1091,61690,68.16
NITIRAJ,SM,04-Apr-2018,65.90,62.00,62.00,62.00,62.00,62.00,62.00,1200,0.74,1,1200,100.00
NKIND,EQ,04-Apr-2018,45.85,45.30,48.00,45.30,45.35,45.65,45.84,378,0.17,25,130,34.39
NLCINDIA,EQ,04-Apr-2018,86.05,86.35,87.35,85.10,85.95,85.55,86.40,282752,244.30,3200,162981,57.64
NMDC,EQ,04-Apr-2018,118.60,119.40,120.30,115.55,116.00,115.90,117.77,3147593,3706.93,13672,1404540,44.62
NOCIL,EQ,04-Apr-2018,205.80,209.70,213.95,201.00,202.60,203.15,208.57,1917660,3999.72,19120,676819,35.29
NOIDATOLL,EQ,04-Apr-2018,12.70,12.90,13.30,12.20,12.20,12.25,12.68,139761,17.72,381,87963,62.94
NRAIL,EQ,04-Apr-2018,449.70,464.95,485.95,460.00,474.00,470.35,472.61,34873,164.81,1764,17858,51.21
NRBBEARING,EQ,04-Apr-2018,162.80,164.50,164.50,158.25,158.50,159.35,161.87,37796,61.18,852,19354,51.21
NSIL,EQ,04-Apr-2018,1225.35,1192.10,1203.25,1192.10,1193.05,1193.35,1193.37,38,0.45,8,19,50.00
NTL,EQ,04-Apr-2018,3.10,3.10,3.25,3.05,3.20,3.20,3.16,13249,0.42,42,10324,77.92
NTPC,EQ,04-Apr-2018,169.35,169.15,169.35,165.50,165.80,166.55,167.63,3331860,5585.09,33605,1925554,57.79
NTPC,N6,04-Apr-2018,1287.00,1288.00,1289.94,1288.00,1289.90,1289.90,1288.49,101,1.30,4,100,99.01
NTPC,N7,04-Apr-2018,12.86,12.80,12.89,12.80,12.83,12.83,12.85,21602,2.78,81,21578,99.89
NTPC,NB,04-Apr-2018,1075.00,1075.00,1091.00,1075.00,1080.05,1080.05,1083.14,369,4.00,11,199,53.93
NUCLEUS,EQ,04-Apr-2018,410.45,416.40,450.45,409.50,420.00,421.40,433.48,174503,756.44,6028,41418,23.73
NUTEK,EQ,04-Apr-2018,0.95,0.95,1.00,0.90,0.95,0.90,0.94,686524,6.48,203,336187,48.97
NV20IWIN,EQ,04-Apr-2018,46.17,46.37,46.38,45.69,45.69,45.69,46.13,351,0.16,12,260,74.07
OBEROIRLTY,EQ,04-Apr-2018,510.90,520.00,520.00,490.35,497.00,496.05,504.92,316409,1597.62,21690,146347,46.25
OCCL,EQ,04-Apr-2018,1110.35,1101.05,1190.05,1101.05,1149.00,1137.55,1142.41,10546,120.48,1630,3871,36.71
OCL,EQ,04-Apr-2018,1321.55,1310.05,1365.95,1310.00,1325.00,1325.55,1340.27,9230,123.71,488,5739,62.18
OFSS,EQ,04-Apr-2018,4030.90,4026.10,4032.05,3885.50,3920.00,3923.20,3936.24,22427,882.78,5049,10875,48.49
OIL,EQ,04-Apr-2018,221.05,223.90,223.90,215.10,215.80,215.80,218.46,1002537,2190.17,15378,436513,43.54
OILCOUNTUB,EQ,04-Apr-2018,31.95,32.00,33.90,30.25,30.30,30.45,32.02,274792,88.00,1284,141568,51.52
OISL,EQ,04-Apr-2018,2.95,3.05,3.05,2.95,3.05,3.05,3.01,47374,1.43,47,46267,97.66
OMAXAUTO,BE,04-Apr-2018,144.80,145.60,152.00,142.00,146.00,145.30,148.71,40645,60.44,304,-,-
OMAXE,EQ,04-Apr-2018,220.85,220.85,222.40,219.00,219.70,219.75,220.07,508838,1119.78,4230,228196,44.85
OMKARCHEM,EQ,04-Apr-2018,36.05,37.55,37.85,34.50,36.55,36.20,36.84,121243,44.66,907,87687,72.32
OMMETALS,EQ,04-Apr-2018,50.15,50.70,51.80,49.00,49.00,49.20,50.74,140359,71.21,998,78162,55.69
ONELIFECAP,EQ,04-Apr-2018,21.05,21.70,22.10,21.70,22.10,22.10,21.96,7222,1.59,41,6222,86.15
ONEPOINT,SM,04-Apr-2018,72.15,74.20,74.20,71.25,72.65,71.95,73.40,110000,80.74,35,6000,5.45
ONGC,EQ,04-Apr-2018,177.50,178.50,178.50,174.70,175.00,175.40,176.01,3353172,5901.78,40168,1670027,49.80
ONMOBILE,EQ,04-Apr-2018,47.40,47.70,48.60,45.50,45.75,45.75,46.76,723533,338.34,4470,232379,32.12
ONWARDTEC,EQ,04-Apr-2018,88.30,89.70,93.00,89.10,89.30,89.85,91.13,79924,72.83,909,40612,50.81
OPTIEMUS,BE,04-Apr-2018,251.25,255.80,256.00,251.55,253.00,251.95,253.72,11880,30.14,98,-,-
OPTOCIRCUI,EQ,04-Apr-2018,8.20,8.35,8.60,8.20,8.50,8.40,8.47,433761,36.74,510,225915,52.08
ORBTEXP,EQ,04-Apr-2018,155.65,157.95,160.45,153.85,155.05,156.70,157.21,17027,26.77,396,9403,55.22
ORCHIDPHAR,BZ,04-Apr-2018,12.05,12.50,12.65,12.20,12.30,12.30,12.46,26164,3.26,145,-,-
ORICONENT,EQ,04-Apr-2018,53.00,53.00,54.50,51.70,52.30,51.95,52.87,464553,245.59,2476,246848,53.14
ORIENTABRA,EQ,04-Apr-2018,39.00,40.95,40.95,37.20,39.80,39.65,40.23,167231,67.28,825,95045,56.83
ORIENTALTL,EQ,04-Apr-2018,12.40,13.00,13.00,12.40,12.65,12.65,12.72,6334,0.81,34,3078,48.59
ORIENTBANK,EQ,04-Apr-2018,94.90,95.10,97.20,91.65,92.60,92.55,94.69,3494264,3308.55,11629,359173,10.28
ORIENTBELL,EQ,04-Apr-2018,278.15,280.00,280.00,273.00,273.50,274.00,277.02,11369,31.49,249,8924,78.49
ORIENTCEM,EQ,04-Apr-2018,144.10,144.50,147.70,140.55,140.55,141.35,143.57,27516,39.50,636,16449,59.78
ORIENTHOT,EQ,04-Apr-2018,45.20,45.45,45.80,43.70,44.10,43.90,44.91,55415,24.88,640,37861,68.32
ORIENTLTD,EQ,04-Apr-2018,271.20,274.00,274.00,270.00,273.40,271.05,271.61,8641,23.47,420,2501,28.94
ORIENTPPR,EQ,04-Apr-2018,42.50,42.90,43.10,41.35,41.90,42.00,42.26,252224,106.59,2507,183062,72.58
ORIENTREF,EQ,04-Apr-2018,158.95,161.90,161.95,159.00,160.40,160.20,159.88,9943,15.90,146,7696,77.40
ORISSAMINE,EQ,04-Apr-2018,1588.10,1594.95,1615.05,1580.00,1582.30,1586.50,1599.43,3223,51.55,473,1779,55.20
ORTEL,EQ,04-Apr-2018,21.00,21.80,23.00,20.05,21.15,21.20,21.50,38010,8.17,337,18682,49.15
ORTINLABSS,EQ,04-Apr-2018,18.65,18.25,19.00,18.25,18.25,18.30,18.53,13771,2.55,66,11571,84.02
OSWALAGRO,BE,04-Apr-2018,13.00,13.40,13.65,12.50,13.00,13.00,13.16,4856,0.64,27,-,-
PAEL,BE,04-Apr-2018,5.50,5.30,5.35,5.25,5.25,5.25,5.31,5210,0.28,12,-,-
PAGEIND,EQ,04-Apr-2018,22258.00,22399.00,23197.60,22226.00,22627.60,22685.10,22783.47,25231,5748.50,7255,12350,48.95
PAISALO,EQ,04-Apr-2018,305.30,307.30,308.05,305.90,305.90,305.90,306.84,373,1.14,42,193,51.74
PALASHSECU,EQ,04-Apr-2018,53.30,55.75,55.80,52.65,55.00,53.90,55.03,502,0.28,47,478,95.22
PALREDTEC,EQ,04-Apr-2018,70.10,70.00,77.35,70.00,72.00,72.55,73.02,7943,5.80,189,5023,63.24
PANACEABIO,EQ,04-Apr-2018,295.90,295.50,355.05,295.50,320.55,319.45,338.84,2101289,7119.92,26846,663959,31.60
PANAMAPET,EQ,04-Apr-2018,218.70,218.70,219.00,206.25,208.90,208.40,212.06,71212,151.01,2008,32388,45.48
PANORAMUNI,EQ,04-Apr-2018,8.35,8.15,8.55,8.15,8.20,8.30,8.31,11412,0.95,42,9175,80.40
PAPERPROD,EQ,04-Apr-2018,335.00,338.35,357.50,335.05,340.00,339.85,340.14,22157,75.36,480,14428,65.12
PARABDRUGS,EQ,04-Apr-2018,7.40,7.05,7.60,7.05,7.05,7.05,7.12,79891,5.69,106,50685,63.44
PARACABLES,EQ,04-Apr-2018,14.30,14.80,14.90,14.15,14.35,14.45,14.58,66298,9.67,183,58776,88.65
PARAGMILK,EQ,04-Apr-2018,254.25,256.60,257.05,247.20,248.00,247.95,252.58,464142,1172.32,10393,232102,50.01
PARSVNATH,EQ,04-Apr-2018,15.10,15.40,15.80,14.35,14.35,14.35,14.51,939602,136.35,445,761398,81.03
PATELENG,EQ,04-Apr-2018,65.80,66.30,68.25,63.35,63.80,63.95,66.06,227781,150.47,1972,112512,49.39
PATINTLOG,EQ,04-Apr-2018,59.50,60.00,61.60,58.05,58.90,58.45,60.52,26783,16.21,368,16583,61.92
PATSPINLTD,EQ,04-Apr-2018,14.30,14.95,15.00,14.95,15.00,15.00,14.98,26944,4.04,64,18386,68.24
PBAINFRA,EQ,04-Apr-2018,12.45,12.50,12.90,12.05,12.80,12.80,12.64,9253,1.17,42,7894,85.31
PCJEWELLER,EQ,04-Apr-2018,313.50,316.00,317.60,296.55,297.90,298.60,304.46,9140108,27827.72,90327,2457292,26.88
PDMJEPAPER,EQ,04-Apr-2018,27.25,27.70,28.30,26.25,26.75,26.60,27.28,51859,14.15,426,34165,65.88
PDPL,EQ,04-Apr-2018,16.25,15.75,17.05,15.75,16.90,16.80,16.49,3843,0.63,28,3060,79.63
PDSMFL,EQ,04-Apr-2018,294.60,298.00,319.50,298.00,298.00,298.00,304.38,2060,6.27,85,1694,82.23
PDUMJEIND,EQ,04-Apr-2018,13.55,13.55,14.00,13.25,13.25,13.25,13.74,3820,0.52,19,3116,81.57
PEARLPOLY,BE,04-Apr-2018,24.65,23.60,25.50,23.45,24.65,24.65,23.81,5291,1.26,28,-,-
PEL,D1,04-Apr-2018,104000.00,106000.00,106000.00,106000.00,106000.00,106000.00,106000.00,170,180.20,1,170,100.00
PEL,EQ,04-Apr-2018,2495.60,2502.00,2537.60,2448.00,2470.00,2463.70,2498.66,192484,4809.51,20273,83818,43.55
PENIND,EQ,04-Apr-2018,52.85,53.50,53.70,51.75,51.95,51.85,52.84,264362,139.70,3856,132494,50.12
PENINLAND,EQ,04-Apr-2018,21.70,21.95,22.40,21.20,21.20,21.30,21.85,1280147,279.69,3390,628416,49.09
PENPEBS,EQ,04-Apr-2018,80.95,82.90,83.50,79.25,79.50,79.50,80.66,57607,46.46,363,48622,84.40
PERFECT,SM,04-Apr-2018,20.75,19.75,19.75,19.75,19.75,19.75,19.75,6000,1.19,1,6000,100.00
PERSISTENT,EQ,04-Apr-2018,674.20,679.00,685.05,656.50,680.00,676.75,669.97,308545,2067.17,10326,154543,50.09
PETRONENGG,EQ,04-Apr-2018,79.80,81.95,86.00,80.35,84.00,84.05,83.85,9169,7.69,236,6120,66.75
PETRONET,EQ,04-Apr-2018,232.00,232.80,233.25,229.45,230.45,230.85,230.76,2091054,4825.39,37132,1405933,67.24
PFC,EQ,04-Apr-2018,87.85,88.45,89.45,85.60,85.80,86.05,87.53,6746709,5905.38,28396,3520039,52.17
PFC,N4,04-Apr-2018,1102.50,1106.00,1106.00,1102.80,1103.00,1103.00,1103.45,307,3.39,5,307,100.00
PFC,N5,04-Apr-2018,1166.02,1171.05,1171.76,1171.05,1171.76,1171.76,1171.41,40,0.47,2,20,50.00
PFC,N8,04-Apr-2018,1289.50,1295.00,1299.90,1295.00,1299.90,1299.82,1299.62,72,0.94,8,62,86.11
PFIZER,EQ,04-Apr-2018,2189.45,2195.85,2211.00,2164.50,2175.00,2181.30,2181.04,8335,181.79,1406,4166,49.98
PFOCUS,EQ,04-Apr-2018,89.90,90.80,94.30,88.20,88.55,89.10,92.08,43522,40.07,841,28246,64.90
PFS,EQ,04-Apr-2018,24.90,25.00,25.75,24.80,25.10,25.10,25.35,1401708,355.36,4312,805747,57.48
PGEL,EQ,04-Apr-2018,320.90,321.00,323.00,302.00,309.00,307.70,312.94,62910,196.87,1427,20915,33.25
PGHH,EQ,04-Apr-2018,9471.10,9475.00,9650.00,9440.00,9560.00,9610.70,9607.94,3561,342.14,765,2787,78.26
PGIL,EQ,04-Apr-2018,108.80,108.00,116.70,108.00,111.00,111.30,113.01,3776,4.27,143,2244,59.43
PHILIPCARB,EQ,04-Apr-2018,1196.80,1224.85,1237.00,1137.00,1137.00,1137.00,1182.27,630811,7457.89,20192,199890,31.69
PHOENIXLTD,EQ,04-Apr-2018,605.60,611.50,611.50,579.00,579.05,579.85,591.36,50786,300.33,3724,28570,56.26
PIDILITIND,EQ,04-Apr-2018,963.15,967.00,979.30,950.50,953.00,957.05,968.00,609583,5900.79,25153,193671,31.77
PIIND,EQ,04-Apr-2018,907.75,917.75,919.95,875.00,881.15,881.15,895.41,37729,337.83,2776,14715,39.00
PILANIINVS,BE,04-Apr-2018,2676.75,2676.75,2705.00,2625.00,2689.95,2689.95,2691.11,91,2.45,16,-,-
PILITA,BE,04-Apr-2018,12.20,12.40,12.55,11.80,12.20,12.15,12.21,10989,1.34,56,-,-
PINCON,EQ,04-Apr-2018,22.55,23.65,23.65,23.65,23.65,23.65,23.65,73184,17.31,233,61797,84.44
PIONDIST,EQ,04-Apr-2018,175.15,175.00,177.90,168.05,168.05,169.80,172.80,4251,7.35,139,3528,82.99
PIONEEREMB,EQ,04-Apr-2018,29.20,29.70,32.70,29.35,30.30,30.40,31.13,44623,13.89,648,22717,50.91
PITTILAM,EQ,04-Apr-2018,88.25,88.95,91.95,85.05,85.50,86.00,89.26,85403,76.23,821,55929,65.49
PKTEA,BE,04-Apr-2018,325.95,311.10,339.00,310.00,310.00,316.10,320.97,3039,9.75,66,-,-
PLASTIBLEN,EQ,04-Apr-2018,210.25,217.85,217.85,204.35,208.95,206.35,208.76,6482,13.53,264,2876,44.37
PNB,EQ,04-Apr-2018,95.45,96.00,97.00,94.20,94.40,94.40,95.59,21491684,20544.22,53607,2990799,13.92
PNBGILTS,EQ,04-Apr-2018,36.10,36.40,37.40,35.85,36.00,36.10,36.74,214548,78.82,1056,115637,53.90
PNBHOUSING,EQ,04-Apr-2018,1273.50,1273.10,1295.00,1250.60,1288.00,1272.05,1271.03,161312,2050.33,3830,99285,61.55
PNC,EQ,04-Apr-2018,16.00,16.75,16.80,16.25,16.80,16.80,16.74,3303,0.55,19,3191,96.61
PNCINFRA,EQ,04-Apr-2018,173.50,174.15,177.80,173.85,177.00,175.55,176.15,219207,386.14,2071,160835,73.37
POCHIRAJU,BE,04-Apr-2018,4.05,3.85,4.25,3.85,4.25,4.25,4.11,3477,0.14,16,-,-
PODDARHOUS,EQ,04-Apr-2018,929.95,920.45,966.00,850.05,870.00,892.75,917.43,4309,39.53,106,4098,95.10
PODDARMENT,EQ,04-Apr-2018,278.75,279.15,284.60,275.00,279.70,277.65,279.92,4060,11.36,235,2759,67.96
POKARNA,EQ,04-Apr-2018,191.95,194.05,198.70,189.95,190.20,191.05,194.32,15086,29.32,423,10689,70.85
POLARIS,EQ,04-Apr-2018,470.80,471.80,475.00,470.10,474.90,474.75,473.31,77446,366.56,2883,54603,70.50
POLYMED,EQ,04-Apr-2018,259.85,260.00,260.00,255.05,259.80,259.10,258.56,1889,4.88,45,1353,71.63
POLYPLEX,EQ,04-Apr-2018,486.20,487.25,493.10,476.25,476.25,476.90,483.80,9697,46.91,613,3882,40.03
PONNIERODE,EQ,04-Apr-2018,146.80,145.50,151.60,145.00,147.80,147.60,148.44,561,0.83,32,386,68.81
POWERGRID,EQ,04-Apr-2018,198.55,198.95,199.90,194.65,196.35,196.05,197.41,5450232,10759.52,111061,4259331,78.15
POWERMECH,EQ,04-Apr-2018,889.85,880.90,893.55,864.85,885.00,877.85,874.97,4276,37.41,199,3167,74.06
PPAP,EQ,04-Apr-2018,553.45,562.95,580.00,551.05,556.00,553.65,563.82,24618,138.80,1111,12069,49.03
PRABHAT,EQ,04-Apr-2018,160.60,162.00,164.50,159.05,160.90,160.75,161.95,64013,103.67,1813,39630,61.91
PRADIP,BE,04-Apr-2018,1.80,1.80,1.80,1.80,1.80,1.80,1.80,250,0.00,4,-,-
PRAENG,EQ,04-Apr-2018,11.75,12.20,12.30,11.60,12.20,12.30,12.16,16747,2.04,76,12783,76.33
PRAJIND,EQ,04-Apr-2018,85.40,85.50,89.45,84.20,85.60,85.55,86.64,1334059,1155.76,9123,369139,27.67
PRAKASH,EQ,04-Apr-2018,181.90,182.50,196.45,181.00,183.00,182.90,187.55,3846167,7213.49,29029,1175232,30.56
PRAKASHCON,EQ,04-Apr-2018,6.55,6.65,6.70,6.45,6.55,6.50,6.56,345860,22.70,304,225661,65.25
PRATIBHA,EQ,04-Apr-2018,6.40,6.65,6.70,6.40,6.70,6.70,6.64,75603,5.02,118,64284,85.03
PRAXIS,EQ,04-Apr-2018,215.50,229.00,233.40,198.00,201.00,201.35,211.54,66356,140.37,1403,53448,80.55
PRECAM,EQ,04-Apr-2018,110.50,112.15,112.20,107.00,108.60,110.45,110.30,50434,55.63,617,40528,80.36
PRECOT,EQ,04-Apr-2018,62.00,61.00,63.90,61.00,63.90,63.90,62.17,1063,0.66,16,1041,97.93
PRECWIRE,EQ,04-Apr-2018,287.65,291.40,305.00,289.90,291.00,291.70,298.22,40940,122.09,1532,20159,49.24
PREMEXPLN,EQ,04-Apr-2018,338.60,344.80,348.00,333.30,336.55,337.80,341.70,4983,17.03,148,3961,79.49
PREMIER,EQ,04-Apr-2018,22.45,23.90,26.90,22.20,23.80,23.80,25.47,194337,49.50,1291,48924,25.17
PREMIERPOL,EQ,04-Apr-2018,42.75,42.00,44.00,42.00,43.95,43.95,43.70,3363,1.47,40,2755,81.92
PRESSMN,EQ,04-Apr-2018,52.35,52.35,53.65,51.50,51.55,51.60,53.01,43538,23.08,273,35061,80.53
PRESTIGE,EQ,04-Apr-2018,297.00,294.60,308.00,289.00,293.45,293.05,300.55,252278,758.22,9874,86933,34.46
PRICOLLTD,EQ,04-Apr-2018,90.70,92.40,92.90,89.00,89.25,89.45,91.06,154697,140.87,1363,68520,44.29
PRIMESECU,EQ,04-Apr-2018,44.80,45.15,45.60,43.70,44.05,44.20,44.71,46727,20.89,507,30335,64.92
PRISMCEM,EQ,04-Apr-2018,116.55,117.00,117.75,111.25,112.70,112.70,114.08,532015,606.94,4178,237517,44.64
PROLIFE,SM,04-Apr-2018,31.85,30.30,30.30,30.30,30.30,30.30,30.30,6000,1.82,2,3000,50.00
PROVOGE,EQ,04-Apr-2018,4.25,4.35,4.45,4.30,4.45,4.45,4.41,142722,6.30,125,111256,77.95
PROZONINTU,EQ,04-Apr-2018,50.75,51.00,53.50,49.00,49.00,49.35,51.41,330452,169.88,2805,144814,43.82
PSB,EQ,04-Apr-2018,38.85,39.15,39.95,37.65,38.00,38.00,38.84,166794,64.79,1018,75288,45.14
PSL,BE,04-Apr-2018,3.45,3.60,3.60,3.30,3.55,3.55,3.50,31852,1.11,38,-,-
PSPPROJECT,EQ,04-Apr-2018,502.05,508.80,512.00,495.00,507.00,500.25,504.94,30980,156.43,1508,18060,58.30
PSUBNKBEES,EQ,04-Apr-2018,323.42,321.44,326.98,317.00,319.26,318.83,322.50,1924,6.20,47,1815,94.33
PTC,EQ,04-Apr-2018,93.00,93.50,94.50,90.05,90.40,90.55,92.19,2011928,1854.82,9831,475313,23.62
PTL,EQ,04-Apr-2018,50.75,52.00,52.65,50.10,51.10,51.45,51.88,23203,12.04,182,18494,79.71
PUNJABCHEM,EQ,04-Apr-2018,429.90,436.80,436.85,401.00,401.30,403.35,415.34,9472,39.34,344,7246,76.50
PUNJLLOYD,EQ,04-Apr-2018,18.30,18.55,18.85,18.15,18.40,18.30,18.43,1144624,210.98,2646,532951,46.56
PURVA,EQ,04-Apr-2018,146.15,147.50,156.00,145.20,146.70,146.75,151.02,631645,953.89,6963,271348,42.96
PUSHPREALM,SM,04-Apr-2018,63.80,64.00,76.00,62.10,68.85,68.85,66.11,26000,17.19,11,18000,69.23
PVP,EQ,04-Apr-2018,6.15,6.05,6.45,6.05,6.25,6.20,6.31,130948,8.26,306,67101,51.24
PVR,EQ,04-Apr-2018,1248.15,1248.00,1281.95,1247.85,1259.30,1260.55,1266.65,188059,2382.04,11219,47777,25.41
QGOLDHALF,EQ,04-Apr-2018,1369.05,1369.00,1375.00,1363.00,1375.00,1374.80,1370.83,158,2.17,49,82,51.90
QNIFTY,EQ,04-Apr-2018,1019.40,1026.90,1026.90,1016.70,1017.00,1017.00,1021.40,141,1.44,7,51,36.17
QUESS,EQ,04-Apr-2018,1006.40,1014.00,1019.10,1006.15,1012.00,1015.00,1014.48,391895,3975.71,4936,277506,70.81
QUICKHEAL,EQ,04-Apr-2018,299.25,301.95,302.55,285.65,288.60,288.95,294.34,254531,749.19,4410,95243,37.42
RADICO,EQ,04-Apr-2018,352.85,355.00,370.00,352.35,353.25,354.00,360.50,1967806,7093.89,26362,433851,22.05
RADIOCITY,EQ,04-Apr-2018,392.50,392.50,398.75,381.50,385.00,385.10,392.53,26689,104.76,594,18952,71.01
RAIN,EQ,04-Apr-2018,384.35,387.00,405.20,371.60,372.00,373.85,388.15,5556057,21565.97,70299,1773668,31.92
RAINBOWPAP,BE,04-Apr-2018,2.55,2.50,2.65,2.50,2.65,2.65,2.61,80244,2.10,72,-,-
RAJESHEXPO,EQ,04-Apr-2018,730.70,733.05,735.00,701.50,705.00,705.65,722.41,187188,1352.27,4535,26172,13.98
RAJOIL,BZ,04-Apr-2018,2.35,2.35,2.45,2.35,2.45,2.45,2.45,31329,0.77,18,-,-
RAJRAYON,BE,04-Apr-2018,0.35,0.30,0.40,0.30,0.40,0.40,0.40,109916,0.44,44,-,-
RAJSREESUG,EQ,04-Apr-2018,32.95,34.20,34.90,31.80,32.00,32.10,33.01,41788,13.79,322,22800,54.56
RAJTV,EQ,04-Apr-2018,54.45,54.55,55.05,53.60,54.40,54.30,54.53,3541,1.93,65,2983,84.24
RALLIS,EQ,04-Apr-2018,230.95,233.00,235.00,228.15,229.20,229.35,232.58,185038,430.35,3587,83578,45.17
RAMANEWS,EQ,04-Apr-2018,24.90,25.85,27.35,25.15,25.60,25.60,25.81,52601,13.58,258,35593,67.67
RAMASTEEL,BE,04-Apr-2018,179.00,179.00,180.00,174.00,179.40,178.75,179.12,11384,20.39,70,-,-
RAMCOCEM,EQ,04-Apr-2018,752.40,753.00,768.00,753.00,760.00,760.20,762.41,242617,1849.74,7129,170892,70.44
RAMCOIND,EQ,04-Apr-2018,242.05,244.50,248.45,236.75,239.00,239.75,244.94,51932,127.20,806,19588,37.72
RAMCOSYS,EQ,04-Apr-2018,404.70,411.95,411.95,391.45,392.50,393.60,398.13,33004,131.40,1744,16769,50.81
RAMGOPOLY,BE,04-Apr-2018,12.00,11.40,11.40,11.40,11.40,11.40,11.40,3748,0.43,26,-,-
RAMKY,EQ,04-Apr-2018,196.15,197.80,203.80,187.20,189.00,188.70,195.98,253953,497.69,5005,101887,40.12
RAMSARUP,BE,04-Apr-2018,1.50,1.45,1.50,1.45,1.45,1.45,1.45,6837,0.10,7,-,-
RANASUG,EQ,04-Apr-2018,5.20,5.30,5.30,4.80,4.95,4.90,5.05,705782,35.67,654,326620,46.28
RANEENGINE,EQ,04-Apr-2018,498.95,506.35,549.00,503.00,525.30,524.95,527.92,8643,45.63,707,2221,25.70
RANEHOLDIN,EQ,04-Apr-2018,2588.25,2560.00,2610.00,2514.30,2600.00,2592.85,2580.02,7203,185.84,647,3194,44.34
RATNAMANI,EQ,04-Apr-2018,887.45,893.85,919.95,893.20,893.25,900.05,903.95,11708,105.83,524,8480,72.43
RAYMOND,EQ,04-Apr-2018,930.25,934.90,967.80,931.00,934.75,934.70,951.07,1222225,11624.26,25950,103050,8.43
RBL,EQ,04-Apr-2018,1035.70,1035.70,1064.85,1019.80,1030.00,1032.60,1050.59,20575,216.16,1818,7479,36.35
RBLBANK,EQ,04-Apr-2018,484.75,486.45,499.95,486.00,487.50,489.15,495.00,1491424,7382.60,24295,673343,45.15
RCF,EQ,04-Apr-2018,77.60,78.35,79.30,75.60,76.50,76.15,77.66,2518130,1955.55,11032,867659,34.46
RCOM,EQ,04-Apr-2018,22.60,22.80,23.40,21.65,22.35,22.30,22.56,104844949,23648.48,70320,11979964,11.43
RECLTD,EQ,04-Apr-2018,127.75,128.00,129.95,127.05,128.20,127.90,128.52,6377319,8195.87,35249,3638548,57.05
RECLTD,N2,04-Apr-2018,1110.00,1109.99,1190.00,1109.99,1155.00,1155.00,1164.59,1839,21.42,43,1110,60.36
RECLTD,N8,04-Apr-2018,1104.00,1140.00,1150.00,1139.00,1150.00,1150.00,1147.38,808,9.27,6,808,100.00
RECLTD,N9,04-Apr-2018,1211.59,1215.00,1216.00,1215.00,1216.00,1216.00,1215.56,450,5.47,2,450,100.00
RECLTD,NG,04-Apr-2018,1255.55,1275.00,1275.00,1275.00,1275.00,1275.00,1275.00,14,0.18,1,14,100.00
REDINGTON,EQ,04-Apr-2018,153.10,154.90,158.80,151.60,152.00,153.75,154.28,212403,327.70,9777,153700,72.36
REFEX,EQ,04-Apr-2018,16.55,17.35,17.35,16.70,17.30,17.30,17.23,23614,4.07,96,11126,47.12
REGENCERAM,BE,04-Apr-2018,4.30,4.30,4.50,4.10,4.50,4.50,4.37,2962,0.13,18,-,-
RELAXO,EQ,04-Apr-2018,664.45,664.00,685.00,657.95,678.00,683.10,674.47,27832,187.72,1791,11550,41.50
RELCAPITAL,EQ,04-Apr-2018,440.85,442.90,453.95,432.10,432.35,435.10,442.81,5326501,23586.32,56674,417079,7.83
RELCNX100,EQ,04-Apr-2018,108.49,108.74,109.55,108.74,109.55,109.55,109.54,504,0.55,2,500,99.21
RELCONS,EQ,04-Apr-2018,50.29,50.85,50.94,50.31,50.45,50.45,50.60,4002,2.03,24,4000,99.95
RELDIVOPP,EQ,04-Apr-2018,28.39,28.45,28.45,28.00,28.00,28.00,28.09,157,0.04,6,130,82.80
RELIABLE,SM,04-Apr-2018,50.00,50.00,50.00,50.00,50.00,50.00,50.00,2000,1.00,1,2000,100.00
RELIANCE,EQ,04-Apr-2018,899.55,904.70,911.80,892.05,893.25,894.90,901.57,6498407,58587.65,90218,3792126,58.35
